gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000105961	Gm40123	0	0	0	0	0	0
ENSMUSG00000105962	Gm42432	0	2	0	1	0	3
ENSMUSG00000105963	Gm43647	0	0	0	0	0	0
ENSMUSG00000105964	Mir219c	0	0	0	0	0	0
ENSMUSG00000105965	Cycs-ps2	0	0	0	0	0	0
ENSMUSG00000105966	Gm43242	0	0	0	1	1	1
ENSMUSG00000105967	Gm47298	0	0	0	0	0	0
ENSMUSG00000105968	Igkv13-71-1	0	0	0	0	0	0
ENSMUSG00000105969	Gm42525	0	0	0	0	0	0
ENSMUSG00000105970	Gm43360	1	5	3	3	0	1
ENSMUSG00000105971	Gm43805	0	0	0	0	0	0
ENSMUSG00000105972	Mir1843a	0	0	0	0	0	0
ENSMUSG00000105973	Gm42881	0	0	0	0	0	0
ENSMUSG00000105974	Gm43318	0	0	0	0	0	0
ENSMUSG00000105975	Gm42609	0	0	0	0	0	0
ENSMUSG00000105976	Gm42782	4	0	1	2	0	1
ENSMUSG00000105977	Gm43555	0	0	1.087	0	0	0
ENSMUSG00000105978	Gm43492	0	0	0	0	0	0
ENSMUSG00000105979	Gm43411	1	0	1	0	1	0
ENSMUSG00000105980	Gm42597	0	0	0	0	0	0
ENSMUSG00000105981	2810428J06Rik	4	5	2	2	1	2
ENSMUSG00000105982	Mir6896	0	0	0	0	0	0
ENSMUSG00000105983	Gm42770	0	0	0	0	0	0
ENSMUSG00000105984	Gm44372	0	0	0	0	0	0
ENSMUSG00000105985	Gm42993	0	1	0	0	0	0
ENSMUSG00000105986	Gm43065	0	0	0	0	2	0
ENSMUSG00000105987	AI506816	9557.467	11851.179	11231.882	5655.564	10286.692	7602.172
ENSMUSG00000105988	Gm44479	0	0	0	0	0	0
ENSMUSG00000105989	Igkv13-73-1	0	0	0	0	0	0
ENSMUSG00000105990	Gm43307	0	1	3	1	4	0
ENSMUSG00000105991	1700042D02Rik	0	0	0	0	0	0
ENSMUSG00000105992	Gm43651	0	1	0	0	0	0
ENSMUSG00000105993	Tex13c2	0	0	1	0	0	1
ENSMUSG00000105994	Gm43427	0	0	0	0	0	0
ENSMUSG00000105995	Gm43554	0	0	0	0	0	0
ENSMUSG00000105996	Gm43219	0	0	0	0	0	0
ENSMUSG00000105997	Gm44333	0	0	0	0	0	0
ENSMUSG00000105998	Gm44324	0	0	0	0	0	0
ENSMUSG00000105999	Gm2213	0	0	0	0	0	0
ENSMUSG00000106000	Gm16508	0	0	0	0	0	0
ENSMUSG00000106001	Gm42826	0	0	0	0	0	0
ENSMUSG00000106002	5430434I15Rik	7	2	1	0	1	2
ENSMUSG00000106003	Gm42465	0	0	0	0	0	0
ENSMUSG00000106004	Gm43391	0	0	0	0	0	0
ENSMUSG00000106005	Gm29151	0	0	0	0	0	0
ENSMUSG00000106006	Gm17951	0	0	0	0	0	0
ENSMUSG00000106007	Gm23128	0	0	0	0	0	0
ENSMUSG00000106008	Gm42920	0	0	0	0	0	0
ENSMUSG00000106009	Gm9379	0	0	0	0	0	0
ENSMUSG00000106010	Gm42616	0	0	0	0	0	0
ENSMUSG00000106011	Gm43833	0	0	0	0	0	0
ENSMUSG00000106012	Gm43744	0	0	0	0	0	0
ENSMUSG00000106013	4933402J10Rik	0	0	0	0	0	0
ENSMUSG00000106014	Gm47315	0	0	0	0	0	0
ENSMUSG00000106015	Gm42980	0	0	0	0	0	0
ENSMUSG00000106016	Igkv4-56	0	0	0	0	0	0
ENSMUSG00000106017	Gm44322	0	0	0	0	0	0
ENSMUSG00000106018	Gm43527	0	0	0	0	0	0
ENSMUSG00000106019	Gm43672	47	44	32	60	54	67
ENSMUSG00000106020	4930573C15Rik	0	0	0	0	0	0
ENSMUSG00000106021	Gm44316	0	0	0	0	0	0
ENSMUSG00000106022	Gm42929	12	10	13	17	14	18
ENSMUSG00000106023	Gm36831	0	0	0	0	0	0
ENSMUSG00000106024	A530083M17Rik	0	0	0	0	0	0
ENSMUSG00000106025	Gm42940	20	23	28	11	23	25
ENSMUSG00000106026	Gm43131	0	0	0	0	0	0
ENSMUSG00000106027	Mir669a-7	0	0	0	0	0	0
ENSMUSG00000106028	Gm8493	0	0	0	0	0	0
ENSMUSG00000106029	Gm4410	0	0	0	0	0	0
ENSMUSG00000106030	Gm43611	0	0	0	0	0	0
ENSMUSG00000106031	Gm8848	0	0	0	0	0	1
ENSMUSG00000106032	Gm42463	1	2	2	0	1	2
ENSMUSG00000106033	Gm43381	0	0	0	0	0	0
ENSMUSG00000106034	1700108N06Rik	0	0	0	0	0	0
ENSMUSG00000106035	Gm43545	8	10	16	16	14	11
ENSMUSG00000106036	Gm43608	0	0	0	0	0	1
ENSMUSG00000106037	Gm4332	48.769	35.09	58.94	29.617	28.873	43.456
ENSMUSG00000106038	Gm4962	0	0	0	0	0	0
ENSMUSG00000106039	Iglc4	0	0	0	0	0	0
ENSMUSG00000106040	Cyp3a63-ps	0	0	0	0	0	0
ENSMUSG00000106041	Olfr241-ps1	0	0	0	0	0	0
ENSMUSG00000106042	Gm42861	0	0	0	0	0	0
ENSMUSG00000106043	Gm42968	0	0	0	0	0	0
ENSMUSG00000106044	Gm42860	70	29	71	31	35	25
ENSMUSG00000106045	Gm42996	0	0	0	0	0	0
ENSMUSG00000106046	Gm44462	0	0	0	0	0	0
ENSMUSG00000106047	Gm42942	0	0	0	0	0	0
ENSMUSG00000106048	Gm42444	1	0	0	0	0	0
ENSMUSG00000106049	Gm43019	0	0	0	0	0	0
ENSMUSG00000106050	Ass-ps1	0	0	0	0	0	0
ENSMUSG00000106051	Gm43160	0	0	0	0	0	0
ENSMUSG00000106052	Gm43614	0	0	0	0	0	0
ENSMUSG00000106053	Gm20752	0	0	0	0	0	0
ENSMUSG00000106054	Gm43623	0	0	1	0	0	0
ENSMUSG00000106056	4930500L23Rik	0	0	0	0	0	0
ENSMUSG00000106057	Gm43560	0	0	0	0	0	0
ENSMUSG00000106058	Gm43013	0	0	0	0	0	0
ENSMUSG00000106059	Gm9364	0	0	0	0	0	3
ENSMUSG00000106060	Gm42488	0	0	0	0	0	0
ENSMUSG00000106061	Gm43773	1	0	0	0	0	0
ENSMUSG00000106062	Gm43820	10	10	7	8	9	14
ENSMUSG00000106063	C030032O16Rik	0	1	0	0	0	0
ENSMUSG00000106064	Gm40263	0	0	0	0	0	0
ENSMUSG00000106065	Gm42621	0	0	0	0	0	0
ENSMUSG00000106066	Igkv2-105	0	0	0	0	0	0
ENSMUSG00000106067	Gm7902	0	1.201	2.359	1.259	0	3.561
ENSMUSG00000106068	Gm9497	0	0	0	0	0	0
ENSMUSG00000106069	Gm6135	0	0	0	0	0	0
ENSMUSG00000106070	Gm43135	0	0	0	0	0	0
ENSMUSG00000106071	Gm43826	0	0	0	0	0	0
ENSMUSG00000106072	Gm42663	0	0	0	0	0	0
ENSMUSG00000106073	Gm42892	17	35	19	34	26	9
ENSMUSG00000106074	Mir3969	0	0	0	0	0	0
ENSMUSG00000106075	Gm42804	0	0	0	0	0	0
ENSMUSG00000106076	Gm43840	0	0	0	0	0	0
ENSMUSG00000106077	Gm5660	0	0	0	0	0	0
ENSMUSG00000106078	Gm43697	0	0	0	0	0	0
ENSMUSG00000106079	Gm43033	0	0	0	0	0	0
ENSMUSG00000106080	Gm8836	0	0	0	0	0	0
ENSMUSG00000106081	Gm47280	0	0	0	0	0	0
ENSMUSG00000106082	4930404A12Rik	0	1	0	1	0	0
ENSMUSG00000106083	Gm42452	0	0	0	0	0	0
ENSMUSG00000106084	Gm18163	0	0	0	0	0	0
ENSMUSG00000106085	Gm43675	0	0	0	0	0	0
ENSMUSG00000106086	Gm43352	4	1	2	0	2	3
ENSMUSG00000106087	Gm43609	15	14	12	7	4	16
ENSMUSG00000106088	Gm44342	0	0	0	0	0	0
ENSMUSG00000106089	Gm9419	0	0	0	0	2	1
ENSMUSG00000106090	Gm43704	0	1	0	0	0	0
ENSMUSG00000106091	Gm44370	0	0	0	0	0	0
ENSMUSG00000106092	Gm43072	0	0	0	0	0	0
ENSMUSG00000106093	Gm42722	0	0	0	0	0	0
ENSMUSG00000106094	Gm18916	0	0	0	0	0	0
ENSMUSG00000106095	2010110G14Rik	0	0	0	0	0	0
ENSMUSG00000106096	B230207O21Rik	0	0	0	0	0	0
ENSMUSG00000106097	Gm42625	0	0	0	0	0	0
ENSMUSG00000106098	Igkv14-118-2	0	0	0	0	0	0
ENSMUSG00000106099	Gm42664	8	29	45	31	46	42
ENSMUSG00000106100	Gm9314	0	0	0	0	0	0
ENSMUSG00000106101	Gm43438	0	0	0	0	0	0
ENSMUSG00000106102	Gm43493	0	0	0	0	0	0
ENSMUSG00000106103	Gm43081	16	26	25	17	15	10
ENSMUSG00000106104	Gm42660	0	0	0	0	0	0
ENSMUSG00000106105	Gm4525	0	0	0	0	0	0
ENSMUSG00000106106	CT010467.1	84.192	127.312	78.138	99.209	79.073	68.068
ENSMUSG00000106107	Gm43190	0	0	0	0	0	0
ENSMUSG00000106108	Gm43221	0	0	0	0	0	0
ENSMUSG00000106109	Gm42704	0	0	0	0	0	0
ENSMUSG00000106110	Gm43571	1	4	1	1	2	4
ENSMUSG00000106111	Gm5717	0	1	0	0	0	0
ENSMUSG00000106112	Gm43434	0	0	0	0	0	0
ENSMUSG00000106113	Gm43779	0	0	0	0	0	0
ENSMUSG00000106114	Gm43286	0	0	0	0	0	0
ENSMUSG00000106115	Gm43420	2	0	0	0	2	2
ENSMUSG00000106116	Gm18830	1	1	0	1	1	0
ENSMUSG00000106117	Gm5284	0	0	0	0	0	0
ENSMUSG00000106118	Gm18038	0	0	0	0	0	0
ENSMUSG00000106119	Gm43656	0	0	0	0	0	0
ENSMUSG00000106120	Gm42697	0	0	0	0	0	0
ENSMUSG00000106121	Gm42679	0	0	0	0	0	1
ENSMUSG00000106122	Gm42610	0	0	0	0	0	0
ENSMUSG00000106123	Gm42638	7	5	5	2	4	6
ENSMUSG00000106124	Gm42539	0	0	0	0	0	0
ENSMUSG00000106125	4930512P04Rik	0	0	0	0	0	0
ENSMUSG00000106126	Gm43781	0	0	0	0	0	0
ENSMUSG00000106127	4930520M14Rik	0	0	0	0	0	0
ENSMUSG00000106128	Gm43520	0	1	0	0	0	1
ENSMUSG00000106129	Gm19210	0	0	0	0	1	0
ENSMUSG00000106130	Gm44361	0	0	0	0	0	0
ENSMUSG00000106131	Gm36382	0	0	0	0	0	0
ENSMUSG00000106132	Gm43370	0	0	0	0	0	0
ENSMUSG00000106133	Gm3724	3.012	3.036	1	1.979	1	0
ENSMUSG00000106134	Gm42493	0	0	0	0	0	0
ENSMUSG00000106135	Gm6543	0	1.016	1.02	0	0	0
ENSMUSG00000106136	4933408A14Rik	0	0	0	0	0	0
ENSMUSG00000106137	Gm42538	0	0	0	0	0	0
ENSMUSG00000106138	Gm44392	0	0	0	0	0	0
ENSMUSG00000106139	Gm30648	1	1	0	2	0	5
ENSMUSG00000106140	Gm42208	1	7	2	1	1	0
ENSMUSG00000106141	Gm18330	0	0	0	0	0	0
ENSMUSG00000106142	Gm17937	0	0	0	0	0	0
ENSMUSG00000106143	Gm43735	0	0	0	0	0	0
ENSMUSG00000106144	Gm43972	0	0	0	0	0	0
ENSMUSG00000106145	Mir7073	0	0	0	0	0	0
ENSMUSG00000106146	Gm43045	0	0	0	0	0	0
ENSMUSG00000106147	Rnu3a	0	0	0	1	0	0
ENSMUSG00000106148	Gm32877	0	0	0	0	0	0
ENSMUSG00000106149	Gm43430	3	0	1	3	0	2
ENSMUSG00000106150	4921527H02Rik	0	0	0	0	0	0
ENSMUSG00000106151	Gm44351	0	0	0	0	0	0
ENSMUSG00000106152	Gm44413	0	0	0	0	0	0
ENSMUSG00000106153	Gm43677	0	0	0	0	0	0
ENSMUSG00000106154	Mir7232	0	0	0	0	0	0
ENSMUSG00000106155	Gm43495	0	0	0	0	0	0
ENSMUSG00000106156	Gm21040	0	0	0	0	0	0
ENSMUSG00000106157	4930555A03Rik	4	22	4	22	46	14
ENSMUSG00000106158	Gm43216	0	0	0	0	0	0
ENSMUSG00000106159	Gm31211	0	0	0	0	0	0
ENSMUSG00000106160	Gm43610	0	0	0	0	0	0
ENSMUSG00000106161	Pvrig-ps	0	0	0	0	0	0
ENSMUSG00000106162	Gm43613	0	0	0	0	0	0
ENSMUSG00000106163	Gm26047	0	0	0	0	0	0
ENSMUSG00000106164	9430085M18Rik	1	1	0	0	2	0
ENSMUSG00000106165	Gm3922	0	0	0	0	0	0
ENSMUSG00000106166	Gm43484	3	1	0	0	0	6
ENSMUSG00000106168	Gm43538	0	0	0	0	0	0
ENSMUSG00000106169	Mir6948	0	0	0	0	0	0
ENSMUSG00000106170	Gm43393	0	0	0	0	0	0
ENSMUSG00000106172	Gm17979	0	0	0	0	0	0
ENSMUSG00000106173	Gm42764	0	0	0	0	0	0
ENSMUSG00000106174	Gm43235	0	0	0	0	0	0
ENSMUSG00000106175	Gm44313	0	0	0	0	0	0
ENSMUSG00000106176	Gm43730	0	0	0	0	0	0
ENSMUSG00000106177	Gm43491	0	0	0	0	0	0
ENSMUSG00000106178	Gm42987	5	7	0	3	3	6
ENSMUSG00000106179	Gm47300	0	0	0	0	0	0
ENSMUSG00000106180	Gm18893	0	0	0	0	0	0
ENSMUSG00000106181	Gm9523	1	0	1	0	1	0
ENSMUSG00000106182	Gm7442	0	0	0	0	0	0
ENSMUSG00000106183	Mir101c	0	0	0	0	0	0
ENSMUSG00000106184	Gm43463	1	0	0	1	0	0
ENSMUSG00000106185	Gm7631	0	0	0	0	0	0
ENSMUSG00000106186	Gm43627	0	0	0	1	0	2
ENSMUSG00000106187	Igkv15-101-1	0	0	0	0	0	0
ENSMUSG00000106188	Gm9710	0	0	0	0	0	0
ENSMUSG00000106189	Gm42933	0	0	0	0	0	0
ENSMUSG00000106190	Gm20768	1.001	1	1.001	1	0	0
ENSMUSG00000106191	4930557B06Rik	0	0	0	0	0	0
ENSMUSG00000106192	Gm42818	0	1	0	0	0	0
ENSMUSG00000106193	Mir7090	0	0	0	0	0	0
ENSMUSG00000106194	Gm43569	0	0	0	0	0	0
ENSMUSG00000106195	Gm44340	0	0	0	0	0	0
ENSMUSG00000106196	Gm44461	0	0	0	0	0	0
ENSMUSG00000106197	Gm42717	3	3	1	1	1	3
ENSMUSG00000106198	Gm42504	2	0	0	0	0	0
ENSMUSG00000106199	Mir3967	0	0	0	0	0	0
ENSMUSG00000106200	Gm44341	0	0	0	0	0	0
ENSMUSG00000106201	Gm7815	0	0	0	0	0	0
ENSMUSG00000106202	Gm43727	0	1	0	0	0	0
ENSMUSG00000106203	Gm44484	0	0	0	0	0.111	0
ENSMUSG00000106204	Gm21009	0	0	0	0	0	0
ENSMUSG00000106205	C230096K16Rik	99	68	56	201	62	121
ENSMUSG00000106206	Gm43094	0	0	0	0	0	0
ENSMUSG00000106207	Gm19184	0	0	0	0	0	0
ENSMUSG00000106208	Gm4734	1	1	1	0	1	1
ENSMUSG00000106209	Gm42918	5	2	1	12	2	5
ENSMUSG00000106210	1700001N15Rik	0	0	0	0	0	0
ENSMUSG00000106211	Gm42842	0	0	1	0	0	0
ENSMUSG00000106212	Gm43112	1	3	0	2	1	0
ENSMUSG00000106213	Igkv13-55-1	0	0	0	0	0	0
ENSMUSG00000106214	Gm43426	0	1	0	0	0	0
ENSMUSG00000106215	Mir7218	0	0	0	0	0	0
ENSMUSG00000106216	Igkv13-61-1	0	0	0	0	1	0
ENSMUSG00000106217	Gm43368	0	0	0	0	0	0
ENSMUSG00000106218	Gm43713	0	0	0	0	1	0
ENSMUSG00000106219	5830416I19Rik	102	99	157	119	92	66
ENSMUSG00000106220	Gm43288	0	0	0	0	0	0
ENSMUSG00000106221	Gm47301	0	0	0	0	0	0
ENSMUSG00000106222	Rprl1	0	0	0	0	0	0
ENSMUSG00000106223	2400006E01Rik	1	3	2	1	0	0
ENSMUSG00000106224	Gm43823	6	17	7	18	12	19
ENSMUSG00000106225	Gm43564	0	0	0	0	0	0
ENSMUSG00000106226	Gm43586	0	0	0	0	0	0
ENSMUSG00000106227	Gm43464	0	0	0	0	0	0
ENSMUSG00000106228	Mir3073b	0	0	0	0	0	0
ENSMUSG00000106229	Gm19409	1	2	1	4	0	0
ENSMUSG00000106230	Gm29811	0	0	0	0	0	0
ENSMUSG00000106231	Gm18611	0	0	0	0	0	0
ENSMUSG00000106232	Gm43236	0	0	0	0	0	0
ENSMUSG00000106233	Mir509	0	0	0	0	0	0
ENSMUSG00000106234	Gm43535	0	0	0	0	0	0
ENSMUSG00000106235	Gm33347	0	0	0	0	0	0
ENSMUSG00000106236	Gm38670	0	0	0	0	0	0
ENSMUSG00000106237	Gm8066	14	14	7	29	6	8
ENSMUSG00000106238	Gm42824	0	0	0	0	0	0
ENSMUSG00000106239	Gm9260	2	0	1	1.834	1	5.982
ENSMUSG00000106240	Gm3544	0	0	0	0	0	0
ENSMUSG00000106241	Gm43143	3	7	6	3	1	1
ENSMUSG00000106242	Gm44353	0	0	0	0	0	0
ENSMUSG00000106243	Gm5050	0	0	0	0	0	0
ENSMUSG00000106244	Gm43046	0	0	0	0	0	0
ENSMUSG00000106245	Gm43824	0	0	0	0	0	0
ENSMUSG00000106246	Gm18867	0	0	0	0	0	0
ENSMUSG00000106247	Gm43720	2.281	0	0	0	0	0
ENSMUSG00000106248	Gm9728	0	0	0	0	0	0
ENSMUSG00000106249	Gm43349	0	0	0	0	0	0
ENSMUSG00000106250	Gm43392	0	0	0	0	0	0
ENSMUSG00000106251	Gm42658	21	18	9	8	9	18
ENSMUSG00000106252	Mir684-1	0	0	0	0	0	0
ENSMUSG00000106253	Mir468	0	0	0	0	0	0
ENSMUSG00000106254	Gm42907	1	1	1	0	0	0
ENSMUSG00000106255	Gm36793	0	0	0	0	0	0
ENSMUSG00000106256	Igkv12-47	0	0	0	0	0	0
ENSMUSG00000106257	Gm9023	0	0	0	0	0	0
ENSMUSG00000106258	Rpl7a-ps7	0	0	0	0	0	0
ENSMUSG00000106259	Trav11n	0	0	0	0	0	0
ENSMUSG00000106260	Gm43524	0	0	0	0	0	0
ENSMUSG00000106261	Gm34086	0	0	0	0	0	0
ENSMUSG00000106262	Gm43375	8	8	7	16	11	10
ENSMUSG00000106263	Gm33050	0	0	0	0	0	0
ENSMUSG00000106264	Mir7646	0	0	0	0	0	0
ENSMUSG00000106265	Gm42490	0	0	0	0	0	0
ENSMUSG00000106266	Gm43447	0	0	0	0	0	0
ENSMUSG00000106267	Gm40319	0	0	0	0	0	0
ENSMUSG00000106268	Gm18492	0	0	0	0	0	0
ENSMUSG00000106269	4930580E04Rik	0	0	0	1	0	0
ENSMUSG00000106270	C820005J03Rik	0	0	0	0	0	0
ENSMUSG00000106271	Gm43752	0	0	0	0	0	0
ENSMUSG00000106272	Gm22897	0	0	0	0	0	0
ENSMUSG00000106273	Gm43767	0	0	0	1	0	0
ENSMUSG00000106274	Gm42828	0	0	0	0	0	0
ENSMUSG00000106275	Gm42495	0	0	0	1	0	0
ENSMUSG00000106276	Gm9397	0	0	0	0	0	0
ENSMUSG00000106278	Mir3970	0	0	0	0	0	0
ENSMUSG00000106279	Gm47287	0	0	0	0	0	0
ENSMUSG00000106280	Gm42880	0	0	0	0	0	0
ENSMUSG00000106281	Gm44346	0	0	0	0	0	0
ENSMUSG00000106282	Gm2287	0	0	0	0	0	0
ENSMUSG00000106283	Rpl7a-ps2	0	1	0	0	0	0
ENSMUSG00000106284	Gm43139	0	0	0	0	0	0
ENSMUSG00000106285	Gm43574	0	0	0	0	0	0
ENSMUSG00000106286	Gm43424	0	0	0	0	0	0
ENSMUSG00000106287	Gm43585	0	0	0	1	2	1
ENSMUSG00000106288	Gm43593	0	7	3	5	6	1
ENSMUSG00000106289	Trav23	0	0	0	0	0	0
ENSMUSG00000106290	Gm43429	16	4	15	15	10	6
ENSMUSG00000106291	1110003F10Rik	5	7	3	6	6	3
ENSMUSG00000106292	Gm43174	0	0	0	0	0	0
ENSMUSG00000106293	Gm42476	0	0	0	0	0	0
ENSMUSG00000106294	Gm8539	3.051	2.014	0	2.104	4.043	3
ENSMUSG00000106295	Gm42932	0	0	0	0	0	0
ENSMUSG00000106296	4632404M16Rik	0	1	0	0	1	0
ENSMUSG00000106297	Gm47285	0	0	0	0	0	0
ENSMUSG00000106298	Gm42958	0	0	0	0	0	0
ENSMUSG00000106299	Gm44339	0	0	0	0	0	0
ENSMUSG00000106300	Gm42765	0	0	0	0	0	0
ENSMUSG00000106301	Gm8365	0	0	0	0	0	0
ENSMUSG00000106302	Mir6902	0	0	0	0	0	0
ENSMUSG00000106303	Gm7652	0	0	0	0	0	0
ENSMUSG00000106304	Gm42518	0	0	0	0	0	0
ENSMUSG00000106305	Gm42911	0	0	0	0	0	0
ENSMUSG00000106306	4933401H06Rik	0	0	0	0	0	0
ENSMUSG00000106307	Gm23370	0	0	0	0	0	0
ENSMUSG00000106308	Gm42719	0	0	0	0	0	0
ENSMUSG00000106309	Gm40414	0	0	0	0	0	0
ENSMUSG00000106310	Gm43523	0	1	0	0	1	2
ENSMUSG00000106311	Gm43755	0	0	0	0	0	0
ENSMUSG00000106312	Gm44378	0	0	0	0	0	0
ENSMUSG00000106313	Gm9402	0	0	0	0	0	0
ENSMUSG00000106314	Gm9632	0	0	0	0	0	0
ENSMUSG00000106315	Gm42720	0	0	0	0	0	0
ENSMUSG00000106316	Gm43467	0	0	0	0	0	0
ENSMUSG00000106317	Gm43848	9	19	7	8	9	11
ENSMUSG00000106318	Igkv2-93-1	0	0	0	0	0	0
ENSMUSG00000106319	Gm42601	1	0	0	0	0	0
ENSMUSG00000106320	Gm42992	0	0	0	0	0	0
ENSMUSG00000106321	Gm43674	1	0	0	0	0	0
ENSMUSG00000106322	Gm43432	0	0	0	0	0	0
ENSMUSG00000106323	Mir7228	0	0	0	0	0	0
ENSMUSG00000106324	Gm43222	0	0	0	0	0	0
ENSMUSG00000106325	Ighv8-10	0	0	0	0	0	0
ENSMUSG00000106326	Gm42977	0	0	0	0	0	0
ENSMUSG00000106327	Ckb-ps2	0	0	0	0	0	0
ENSMUSG00000106328	Mir7118	0	0	0	0	0	0
ENSMUSG00000106329	Gm10652	0	0	0	0	0	0
ENSMUSG00000106330	Gm43369	0	0	0	0	0	0
ENSMUSG00000106331	Gm5309	0	0	0	0	0	0
ENSMUSG00000106332	Gm43506	0	0	0	0	0	0
ENSMUSG00000106333	4930428O21Rik	0	0	0	0	0	0
ENSMUSG00000106334	Gm43549	9.403	3.259	2.786	0	3.971	0
ENSMUSG00000106335	Gm20223	0	0	0	0	0	0
ENSMUSG00000106336	Mir129b	0	0	0	0	0	0
ENSMUSG00000106337	Gm42478	0	0	0	0	0	0
ENSMUSG00000106338	Gm43645	0	0	0	0	0	0
ENSMUSG00000106339	Gm43489	1	1.616	1	3	0	0
ENSMUSG00000106340	Mir290b	0	1	0	0	0	0
ENSMUSG00000106341	Gm43330	1	0	0	0	0	0
ENSMUSG00000106342	Gm42891	0	0	0	0	0	0
ENSMUSG00000106343	Gm18430	0	0	0	0	0	0
ENSMUSG00000106344	Mir1892	0	0	0	0	0	0
ENSMUSG00000106345	Gm42459	0	0	0	0	0	0
ENSMUSG00000106346	Gtpbp4-ps6	0	0	0	0	0	0
ENSMUSG00000106347	Mir5615-1	0	0	0	0	0	0
ENSMUSG00000106348	Mir1a-2	0	0	0	0	0	0
ENSMUSG00000106349	Gm44387	0	0	0	0	0	0
ENSMUSG00000106350	Gm4869	3	7	4	5	8	5
ENSMUSG00000106351	Gm8896	0	0	0	0	0	0
ENSMUSG00000106352	5033403H07Rik	0	0	0	0	0	0
ENSMUSG00000106353	Gm43726	0	0	0	0	0	0
ENSMUSG00000106354	Gm42607	0	0	0	0	0	0
ENSMUSG00000106355	n-TSaga9	0	0	0	0	0	0
ENSMUSG00000106356	Gm42438	0	0	0	0	0	0
ENSMUSG00000106357	Gm8013	0	2	1	0	0	0
ENSMUSG00000106358	Gm7047	0	0	0	0	0	0
ENSMUSG00000106359	4930554G22Rik	0	0	0	0	0	0
ENSMUSG00000106360	Gm44338	0	0	0	0	0	0
ENSMUSG00000106361	Gm35066	23	11	15	30	25	25
ENSMUSG00000106362	Gm47279	0	0	0	0	0	0
ENSMUSG00000106363	Gm43402	0	0	0	0	0	0
ENSMUSG00000106364	Gm42994	1	4	2	1	2	1
ENSMUSG00000106365	Gm43568	1	0	0	0	0	0
ENSMUSG00000106366	Mir3069	0	0	0	0	0	0
ENSMUSG00000106367	Gm34078	0	0	0	0	0	0
ENSMUSG00000106368	Gm44453	0	0	0	0	0	0
ENSMUSG00000106369	Gm43355	0	0	0	0	0	0
ENSMUSG00000106370	Gm43382	0	0	0	0	0	0
ENSMUSG00000106371	9530097N15Rik	0	0	1	0	0	1
ENSMUSG00000106372	Igkv14-126-1	0	0	0	0	0	0
ENSMUSG00000106373	Gm6522	0	0	0	0	0	0
ENSMUSG00000106374	Gm27680	0	0	2	1	1	0
ENSMUSG00000106375	Gm43361	0	0	0	1	0	0
ENSMUSG00000106376	Gm34139	0	0	0	0	0	0
ENSMUSG00000106377	Gm44300	0	0	0	0	0	0
ENSMUSG00000106378	Gm42945	0	0	0	0	0	0
ENSMUSG00000106379	Lhfpl3	1	0	0	0	0	0
ENSMUSG00000106380	Gm3519	0	0	0	0	0	0
ENSMUSG00000106381	Igkv2-95-1	0	0	0	0	0	0
ENSMUSG00000106382	Trav4-1	0	0	0	0	0	0
ENSMUSG00000106383	E330034L11Rik	33	48	24	27	19	28
ENSMUSG00000106384	Gm43188	0	0	0	0	0	0
ENSMUSG00000106385	Gm42943	0	0	0	0	0	0
ENSMUSG00000106386	Gm42991	0	0	0	0	0	0
ENSMUSG00000106387	Igkv4-73	0	0	0	0	0	0
ENSMUSG00000106388	Rhox7-ps2	0	0	0	0	0	0
ENSMUSG00000106389	Gm21006	0	0	0	0	0	0
ENSMUSG00000106390	Gm5551	0	0	1	1	0	0
ENSMUSG00000106391	Gm42690	12	30	29	23	6	20
ENSMUSG00000106392	Gm5870	0	0	0	0	0	0
ENSMUSG00000106393	Gm43562	0	0	0	0	0	0
ENSMUSG00000106394	Gm42698	0	0	0	0	0	0
ENSMUSG00000106395	Gm42439	0	0	0	0	0	0
ENSMUSG00000106396	Gm42902	14	24	15	7	10	3
ENSMUSG00000106397	Gm21049	0	0	0	0	0	0
ENSMUSG00000106398	Gm43357	0	0	0	0	0	0
ENSMUSG00000106399	Gm43530	0	0	0	0	0	0
ENSMUSG00000106400	Mir216c	0	0	0	0	0	0
ENSMUSG00000106401	Gm43284	0	0	0	0	0	0
ENSMUSG00000106402	Gm17824	0	0	0	0	0	0
ENSMUSG00000106403	Igkv20-101-2	0	0	0	0	0	0
ENSMUSG00000106404	Gm42919	0	0	0	0	0	0
ENSMUSG00000106405	Iglj3p	0	0	0	0	0	0
ENSMUSG00000106406	Mir7682	0	0	0	0	0	0
ENSMUSG00000106407	Gm43439	0	0	0	0	0	0
ENSMUSG00000106408	Gm43321	0	0	0	0	0	0
ENSMUSG00000106409	Mir7092	0	0	0	0	0	0
ENSMUSG00000106410	Gm29755	1	0	0	0	0	0
ENSMUSG00000106411	Gm42445	0	0	0	0	0	0
ENSMUSG00000106412	Gm44460	0	0	0	0	0	0
ENSMUSG00000106413	Gm42823	0	0	0	0	0	0
ENSMUSG00000106414	Gm43320	0	0	0	0	0	0
ENSMUSG00000106415	Gm42893	1	1	0	1	0	1.015
ENSMUSG00000106416	Gm5857	3.002	6	2	7.002	3	7
ENSMUSG00000106417	Gm42628	0	0	0	0	0	0
ENSMUSG00000106418	Gm44397	0	0	0	0	0	0
ENSMUSG00000106419	Gm5550	0	0	0	0	0	0
